"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
85.2990567492432,-2.27615693165658,0.460050537051565,-4.94762368118148,7.51249693630087e-07,8.47347050273602e-05,"GSTM2"
186.109372855536,1.11982867200669,0.226634208647765,4.94112816722706,7.76718274303542e-07,8.67041801459666e-05,"GMPS"
188.634563336183,-1.18467075875132,0.2397549646576,-4.9411730032084,7.76539656986023e-07,8.67041801459666e-05,"NYNRIN"
17.3419014264961,-2.9257213224518,0.592718173831013,-4.93610867968077,7.96967076476176e-07,8.85083026059901e-05,"MAMDC2"
13.1640018293309,3.28624146840406,0.666091495689941,4.93361871404791,8.07199426711184e-07,8.91872999227418e-05,"EXO1"
94.4217653786668,1.9242704022696,0.390606652750245,4.92636361598271,8.37740372740056e-07,9.2091906152582e-05,"LYZ"
23.2070752764909,2.460509489723,0.50004073782298,4.92061806891032,8.62713373378964e-07,9.43581859287618e-05,"GINS1"
34.9506930057914,-2.34041555767373,0.475828693971725,-4.91860954861374,8.71611327460756e-07,9.48523362185434e-05,"LOC124902887"
19.5307407049312,4.41902537958638,0.898641354637283,4.91745161379762,8.76781190462087e-07,9.49378673032348e-05,"HOXC11"
326.259388940095,6.75918460515213,1.37761328702193,4.90644556700225,9.27417114367488e-07,9.8107932478454e-05,"COL11A1"
11.9342335334072,5.28938532772391,1.07803154485598,4.90652184805087,9.27056664619248e-07,9.8107932478454e-05,"PAX6"
79.1364975340633,-2.63447597449284,0.536779113492328,-4.90793309253918,9.20412411230656e-07,9.8107932478454e-05,"PIK3C2G"
25.17941625296,2.05006765146858,0.417647708268889,4.90860505368489,9.1726489943766e-07,9.8107932478454e-05,"STIL"
614.913606948442,-2.34171939626417,0.477300678176792,-4.90617236331852,9.28709187203688e-07,9.8107932478454e-05,"ZBTB16"
25.7410062663131,4.3745626034559,0.895104493536804,4.88720885108151,1.02275581908452e-06,0.000107518446689778,"EN1"
29.3981819383531,2.11472751207234,0.434060680108279,4.87196285907492,1.10494944062692e-06,0.000115597995585587,"NTN3"
392.028411238011,-2.56846010434239,0.529543385879425,-4.85032987443869,1.23256313132704e-06,0.000128328784480858,"IFFO2"
18.1925552894239,-3.19289321434841,0.659695446096785,-4.83995036382284,1.29871561499519e-06,0.000134569307934621,"GSTM5"
361.219258571045,3.21591058639573,0.664683364440532,4.83825947577699,1.30981075888574e-06,0.000135072675211569,"LOC729737"
157.938005164205,-5.62282646417357,1.16241309581446,-4.83720158041909,1.31679868166511e-06,0.000135149726303979,"PSAPL1"
136.750182761877,-1.95605098902372,0.405254553347089,-4.82672180452571,1.38798793450059e-06,0.000141784276931815,"RUNX1T1"
142.049610220996,1.54211904102373,0.319813069810665,4.82193877172278,1.42169589061403e-06,0.000143870309379147,"SLC15A3"
29.9233184451801,-2.75489413526175,0.571297717171137,-4.82216898905707,1.42005557945125e-06,0.000143870309379147,"TMEM132C"
92.8516130927531,-2.33745139172827,0.487138248428283,-4.79833271000561,1.59991856459531e-06,0.000161152727604074,"PAPPA"
45.5066707901681,-3.50860976732027,0.732683160937267,-4.78871353182454,1.67853893360005e-06,0.000166024621044367,"ADRA1A"
33.9387279364868,3.89473838508935,0.813634691291458,4.78683913895971,1.69428524431128e-06,0.000166024621044367,"CCDC194"
31.4544477623062,2.29617111809691,0.479588283717695,4.78779652475523,1.68622482811735e-06,0.000166024621044367,"KIF2C"
13.2068547357548,6.508818490813,1.35952305738322,4.78757491861966,1.68808728836681e-06,0.000166024621044367,"LOC124904604"
155.281317762277,2.96211143477671,0.618501869810357,4.78917134993455,1.6747143437515e-06,0.000166024621044367,"LRRC15"
